time, s;kernel_delta_c, m3.kg-1
58800;2.4535475E-04
58825;2.4537403E-04
58850;2.4539327E-04
58875;2.4541248E-04
58900;2.4543165E-04
58925;2.4545079E-04
58950;2.4546989E-04
58975;2.4548896E-04
59000;2.4550800E-04
59025;2.4552700E-04
59050;2.4554597E-04
59075;2.4556490E-04
59100;2.4558380E-04
59125;2.4560267E-04
59150;2.4562150E-04
59175;2.4564030E-04
59200;2.4565906E-04
59225;2.4567779E-04
59250;2.4569649E-04
59275;2.4571516E-04
59300;2.4573379E-04
59325;2.4575239E-04
59350;2.4577095E-04
59375;2.4578948E-04
59400;2.4580798E-04
59425;2.4582645E-04
59450;2.4584488E-04
59475;2.4586328E-04
59500;2.4588165E-04
59525;2.4589998E-04
59550;2.4591828E-04
59575;2.4593655E-04
59600;2.4595478E-04
59625;2.4597299E-04
59650;2.4599116E-04
59675;2.4600930E-04
59700;2.4602740E-04
59725;2.4604547E-04
59750;2.4606351E-04
59775;2.4608152E-04
59800;2.4609950E-04
59825;2.4611744E-04
59850;2.4613536E-04
59875;2.4615324E-04
59900;2.4617108E-04
59925;2.4618890E-04
59950;2.4620668E-04
59975;2.4622444E-04
60000;2.4624216E-04
60025;2.4625985E-04
60050;2.4627750E-04
60075;2.4629513E-04
60100;2.4631272E-04
60125;2.4633028E-04
60150;2.4634782E-04
60175;2.4636532E-04
60200;2.4638279E-04
60225;2.4640023E-04
60250;2.4641763E-04
60275;2.4643500E-04
60300;2.4645235E-04
60325;2.4646967E-04
60350;2.4648695E-04
60375;2.4650420E-04
60400;2.4652142E-04
60425;2.4653861E-04
60450;2.4655577E-04
60475;2.4657290E-04
60500;2.4658999E-04
60525;2.4660706E-04
60550;2.4662410E-04
60575;2.4664110E-04
60600;2.4665808E-04
60625;2.4667503E-04
60650;2.4669194E-04
60675;2.4670883E-04
60700;2.4672568E-04
60725;2.4674250E-04
60750;2.4675930E-04
60775;2.4677607E-04
60800;2.4679280E-04
60825;2.4680950E-04
60850;2.4682618E-04
60875;2.4684282E-04
60900;2.4685944E-04
60925;2.4687603E-04
60950;2.4689258E-04
60975;2.4690911E-04
61000;2.4692560E-04
61025;2.4694207E-04
61050;2.4695851E-04
61075;2.4697492E-04
61100;2.4699129E-04
61125;2.4700764E-04
61150;2.4702396E-04
61175;2.4704026E-04
61200;2.4705652E-04
61225;2.4707275E-04
61250;2.4708896E-04
61275;2.4710513E-04
61300;2.4712128E-04
61325;2.4713739E-04
61350;2.4715348E-04
61375;2.4716955E-04
61400;2.4718557E-04
61425;2.4720158E-04
61450;2.4721755E-04
61475;2.4723350E-04
61500;2.4724941E-04
61525;2.4726530E-04
61550;2.4728116E-04
61575;2.4729699E-04
61600;2.4731279E-04
61625;2.4732857E-04
61650;2.4734432E-04
61675;2.4736004E-04
61700;2.4737573E-04
61725;2.4739139E-04
61750;2.4740702E-04
61775;2.4742263E-04
61800;2.4743821E-04
61825;2.4745376E-04
61850;2.4746928E-04
61875;2.4748478E-04
61900;2.4750025E-04
61925;2.4751569E-04
61950;2.4753110E-04
61975;2.4754648E-04
62000;2.4756184E-04
62025;2.4757717E-04
62050;2.4759247E-04
62075;2.4760775E-04
62100;2.4762299E-04
62125;2.4763822E-04
62150;2.4765341E-04
62175;2.4766857E-04
62200;2.4768371E-04
62225;2.4769882E-04
62250;2.4771391E-04
62275;2.4772897E-04
62300;2.4774400E-04
62325;2.4775900E-04
62350;2.4777398E-04
62375;2.4778893E-04
62400;2.4780385E-04
62425;2.4781875E-04
62450;2.4783362E-04
62475;2.4784846E-04
62500;2.4786328E-04
62525;2.4787807E-04
62550;2.4789284E-04
62575;2.4790757E-04
62600;2.4792229E-04
62625;2.4793697E-04
62650;2.4795163E-04
62675;2.4796627E-04
62700;2.4798087E-04
62725;2.4799545E-04
62750;2.4801001E-04
62775;2.4802454E-04
62800;2.4803904E-04
62825;2.4805352E-04
62850;2.4806796E-04
62875;2.4808239E-04
62900;2.4809679E-04
62925;2.4811116E-04
62950;2.4812551E-04
62975;2.4813983E-04
63000;2.4815413E-04
63025;2.4816840E-04
63050;2.4818264E-04
63075;2.4819687E-04
63100;2.4821106E-04
63125;2.4822523E-04
63150;2.4823937E-04
63175;2.4825349E-04
63200;2.4826758E-04
63225;2.4828165E-04
63250;2.4829570E-04
63275;2.4830971E-04
63300;2.4832370E-04
63325;2.4833767E-04
63350;2.4835161E-04
63375;2.4836553E-04
63400;2.4837943E-04
63425;2.4839329E-04
63450;2.4840713E-04
63475;2.4842095E-04
63500;2.4843475E-04
63525;2.4844852E-04
63550;2.4846226E-04
63575;2.4847598E-04
63600;2.4848968E-04
63625;2.4850335E-04
63650;2.4851699E-04
63675;2.4853062E-04
63700;2.4854422E-04
63725;2.4855779E-04
63750;2.4857134E-04
63775;2.4858486E-04
63800;2.4859836E-04
63825;2.4861184E-04
63850;2.4862529E-04
63875;2.4863872E-04
63900;2.4865213E-04
63925;2.4866550E-04
63950;2.4867886E-04
63975;2.4869219E-04
64000;2.4870550E-04
64025;2.4871879E-04
64050;2.4873205E-04
64075;2.4874528E-04
64100;2.4875850E-04
64125;2.4877169E-04
64150;2.4878486E-04
64175;2.4879800E-04
64200;2.4881112E-04
64225;2.4882422E-04
64250;2.4883729E-04
64275;2.4885034E-04
64300;2.4886337E-04
64325;2.4887637E-04
64350;2.4888935E-04
64375;2.4890231E-04
64400;2.4891524E-04
64425;2.4892815E-04
64450;2.4894104E-04
64475;2.4895390E-04
64500;2.4896674E-04
64525;2.4897956E-04
64550;2.4899235E-04
64575;2.4900513E-04
64600;2.4901788E-04
64625;2.4903060E-04
64650;2.4904330E-04
64675;2.4905599E-04
64700;2.4906864E-04
64725;2.4908128E-04
64750;2.4909389E-04
64775;2.4910649E-04
64800;2.4911905E-04
64825;2.4913160E-04
64850;2.4914412E-04
64875;2.4915662E-04
64900;2.4916910E-04
64925;2.4918156E-04
64950;2.4919399E-04
64975;2.4920640E-04
65000;2.4921879E-04
65025;2.4923116E-04
65050;2.4924350E-04
65075;2.4925583E-04
65100;2.4926813E-04
65125;2.4928041E-04
65150;2.4929266E-04
65175;2.4930490E-04
65200;2.4931711E-04
65225;2.4932931E-04
65250;2.4934148E-04
65275;2.4935362E-04
65300;2.4936575E-04
65325;2.4937785E-04
65350;2.4938994E-04
65375;2.4940200E-04
65400;2.4941404E-04
65425;2.4942606E-04
65450;2.4943806E-04
65475;2.4945003E-04
65500;2.4946198E-04
65525;2.4947391E-04
65550;2.4948583E-04
65575;2.4949772E-04
65600;2.4950958E-04
65625;2.4952143E-04
65650;2.4953326E-04
65675;2.4954506E-04
65700;2.4955685E-04
65725;2.4956861E-04
65750;2.4958035E-04
65775;2.4959208E-04
65800;2.4960377E-04
65825;2.4961545E-04
65850;2.4962711E-04
65875;2.4963875E-04
65900;2.4965037E-04
65925;2.4966196E-04
65950;2.4967354E-04
65975;2.4968509E-04
66000;2.4969662E-04
66025;2.4970814E-04
66050;2.4971963E-04
66075;2.4973110E-04
66100;2.4974255E-04
66125;2.4975398E-04
66150;2.4976539E-04
66175;2.4977678E-04
66200;2.4978815E-04
66225;2.4979950E-04
66250;2.4981083E-04
66275;2.4982214E-04
66300;2.4983343E-04
66325;2.4984470E-04
66350;2.4985595E-04
66375;2.4986717E-04
66400;2.4987838E-04
66425;2.4988957E-04
66450;2.4990074E-04
66475;2.4991189E-04
66500;2.4992301E-04
66525;2.4993413E-04
66550;2.4994521E-04
66575;2.4995628E-04
66600;2.4996733E-04
66625;2.4997836E-04
66650;2.4998937E-04
66675;2.5000036E-04
66700;2.5001133E-04
66725;2.5002228E-04
66750;2.5003321E-04
66775;2.5004412E-04
66800;2.5005501E-04
66825;2.5006589E-04
66850;2.5007674E-04
66875;2.5008757E-04
66900;2.5009838E-04
66925;2.5010918E-04
66950;2.5011995E-04
66975;2.5013072E-04
67000;2.5014145E-04
67025;2.5015217E-04
67050;2.5016287E-04
67075;2.5017355E-04
67100;2.5018421E-04
67125;2.5019485E-04
67150;2.5020547E-04
67175;2.5021607E-04
67200;2.5022666E-04
67225;2.5023722E-04
67250;2.5024777E-04
67275;2.5025830E-04
67300;2.5026881E-04
67325;2.5027930E-04
67350;2.5028977E-04
67375;2.5030022E-04
67400;2.5031065E-04
67425;2.5032107E-04
67450;2.5033146E-04
67475;2.5034185E-04
67500;2.5035221E-04
67525;2.5036254E-04
67550;2.5037287E-04
67575;2.5038317E-04
67600;2.5039346E-04
67625;2.5040373E-04
67650;2.5041397E-04
67675;2.5042421E-04
67700;2.5043441E-04
67725;2.5044461E-04
67750;2.5045478E-04
67775;2.5046494E-04
67800;2.5047508E-04
67825;2.5048521E-04
67850;2.5049531E-04
67875;2.5050540E-04
67900;2.5051546E-04
67925;2.5052551E-04
67950;2.5053554E-04
67975;2.5054555E-04
68000;2.5055555E-04
68025;2.5056553E-04
68050;2.5057549E-04
68075;2.5058543E-04
68100;2.5059535E-04
68125;2.5060526E-04
68150;2.5061515E-04
68175;2.5062502E-04
68200;2.5063487E-04
68225;2.5064471E-04
68250;2.5065452E-04
68275;2.5066432E-04
68300;2.5067411E-04
68325;2.5068388E-04
68350;2.5069362E-04
68375;2.5070335E-04
68400;2.5071306E-04
68425;2.5072276E-04
68450;2.5073244E-04
68475;2.5074210E-04
68500;2.5075174E-04
68525;2.5076137E-04
68550;2.5077098E-04
68575;2.5078057E-04
68600;2.5079015E-04
68625;2.5079970E-04
68650;2.5080925E-04
68675;2.5081877E-04
68700;2.5082828E-04
68725;2.5083777E-04
68750;2.5084724E-04
68775;2.5085670E-04
68800;2.5086614E-04
68825;2.5087556E-04
68850;2.5088496E-04
68875;2.5089435E-04
68900;2.5090372E-04
68925;2.5091308E-04
68950;2.5092242E-04
68975;2.5093174E-04
69000;2.5094104E-04
69025;2.5095033E-04
69050;2.5095960E-04
69075;2.5096886E-04
69100;2.5097810E-04
69125;2.5098732E-04
69150;2.5099652E-04
69175;2.5100571E-04
69200;2.5101489E-04
69225;2.5102405E-04
69250;2.5103318E-04
69275;2.5104231E-04
69300;2.5105141E-04
69325;2.5106051E-04
69350;2.5106958E-04
69375;2.5107864E-04
69400;2.5108768E-04
69425;2.5109670E-04
69450;2.5110572E-04
69475;2.5111471E-04
69500;2.5112369E-04
69525;2.5113265E-04
69550;2.5114159E-04
69575;2.5115052E-04
69600;2.5115944E-04
69625;2.5116834E-04
69650;2.5117721E-04
69675;2.5118608E-04
69700;2.5119494E-04
69725;2.5120377E-04
69750;2.5121258E-04
69775;2.5122139E-04
69800;2.5123018E-04
69825;2.5123895E-04
69850;2.5124770E-04
69875;2.5125644E-04
69900;2.5126517E-04
69925;2.5127388E-04
69950;2.5128257E-04
69975;2.5129125E-04
70000;2.5129991E-04
70025;2.5130856E-04
70050;2.5131719E-04
70075;2.5132580E-04
70100;2.5133440E-04
70125;2.5134299E-04
70150;2.5135156E-04
70175;2.5136011E-04
70200;2.5136865E-04
70225;2.5137718E-04
70250;2.5138568E-04
70275;2.5139418E-04
70300;2.5140266E-04
70325;2.5141112E-04
70350;2.5141957E-04
70375;2.5142800E-04
70400;2.5143642E-04
70425;2.5144482E-04
70450;2.5145321E-04
70475;2.5146158E-04
70500;2.5146993E-04
70525;2.5147828E-04
70550;2.5148661E-04
70575;2.5149492E-04
70600;2.5150322E-04
70625;2.5151150E-04
70650;2.5151977E-04
70675;2.5152802E-04
70700;2.5153626E-04
70725;2.5154448E-04
70750;2.5155269E-04
70775;2.5156089E-04
70800;2.5156907E-04
70825;2.5157724E-04
70850;2.5158539E-04
70875;2.5159352E-04
70900;2.5160164E-04
70925;2.5160975E-04
70950;2.5161785E-04
70975;2.5162592E-04
71000;2.5163399E-04
71025;2.5164204E-04
71050;2.5165007E-04
71075;2.5165809E-04
71100;2.5166610E-04
71125;2.5167409E-04
71150;2.5168207E-04
71175;2.5169003E-04
71200;2.5169798E-04
71225;2.5170591E-04
71250;2.5171383E-04
71275;2.5172174E-04
71300;2.5172964E-04
71325;2.5173751E-04
71350;2.5174538E-04
71375;2.5175323E-04
71400;2.5176107E-04
71425;2.5176889E-04
71450;2.5177670E-04
71475;2.5178449E-04
71500;2.5179227E-04
71525;2.5180004E-04
71550;2.5180779E-04
71575;2.5181553E-04
71600;2.5182325E-04
71625;2.5183096E-04
71650;2.5183866E-04
71675;2.5184634E-04
71700;2.5185401E-04
71725;2.5186167E-04
71750;2.5186931E-04
71775;2.5187694E-04
71800;2.5188456E-04
71825;2.5189216E-04
71850;2.5189974E-04
71875;2.5190732E-04
71900;2.5191488E-04
71925;2.5192243E-04
71950;2.5192996E-04
71975;2.5193748E-04
72000;2.5194499E-04
72025;2.5195248E-04
72050;2.5195996E-04
72075;2.5196743E-04
72100;2.5197488E-04
72125;2.5198232E-04
72150;2.5198975E-04
72175;2.5199716E-04
72200;2.5200456E-04
72225;2.5201195E-04
72250;2.5201932E-04
72275;2.5202668E-04
72300;2.5203403E-04
72325;2.5204136E-04
72350;2.5204869E-04
72375;2.5205599E-04
72400;2.5206329E-04
72425;2.5207057E-04
72450;2.5207784E-04
72475;2.5208509E-04
72500;2.5209234E-04
72525;2.5209956E-04
72550;2.5210678E-04
72575;2.5211399E-04
72600;2.5212118E-04
72625;2.5212835E-04
72650;2.5213552E-04
72675;2.5214268E-04
72700;2.5214982E-04
72725;2.5215694E-04
72750;2.5216406E-04
72775;2.5217116E-04
72800;2.5217825E-04
72825;2.5218532E-04
72850;2.5219239E-04
72875;2.5219944E-04
72900;2.5220647E-04
72925;2.5221350E-04
72950;2.5222052E-04
72975;2.5222752E-04
73000;2.5223451E-04
73025;2.5224148E-04
73050;2.5224844E-04
73075;2.5225539E-04
73100;2.5226233E-04
73125;2.5226926E-04
73150;2.5227617E-04
73175;2.5228308E-04
73200;2.5228996E-04
73225;2.5229684E-04
73250;2.5230370E-04
73275;2.5231056E-04
73300;2.5231739E-04
73325;2.5232422E-04
73350;2.5233104E-04
73375;2.5233784E-04
73400;2.5234463E-04
73425;2.5235141E-04
73450;2.5235818E-04
73475;2.5236493E-04
73500;2.5237168E-04
73525;2.5237841E-04
73550;2.5238512E-04
73575;2.5239183E-04
73600;2.5239853E-04
73625;2.5240521E-04
73650;2.5241188E-04
73675;2.5241854E-04
73700;2.5242518E-04
73725;2.5243182E-04
73750;2.5243844E-04
73775;2.5244505E-04
73800;2.5245165E-04
73825;2.5245824E-04
73850;2.5246481E-04
73875;2.5247138E-04
73900;2.5247793E-04
73925;2.5248447E-04
73950;2.5249100E-04
73975;2.5249752E-04
74000;2.5250402E-04
74025;2.5251052E-04
74050;2.5251700E-04
74075;2.5252347E-04
74100;2.5252993E-04
74125;2.5253638E-04
74150;2.5254282E-04
74175;2.5254924E-04
74200;2.5255565E-04
74225;2.5256205E-04
74250;2.5256844E-04
74275;2.5257482E-04
74300;2.5258119E-04
74325;2.5258755E-04
74350;2.5259389E-04
74375;2.5260022E-04
74400;2.5260655E-04
74425;2.5261285E-04
74450;2.5261915E-04
74475;2.5262544E-04
74500;2.5263172E-04
74525;2.5263799E-04
74550;2.5264424E-04
74575;2.5265048E-04
74600;2.5265671E-04
74625;2.5266293E-04
74650;2.5266914E-04
74675;2.5267534E-04
74700;2.5268153E-04
74725;2.5268771E-04
74750;2.5269388E-04
74775;2.5270003E-04
74800;2.5270617E-04
74825;2.5271230E-04
74850;2.5271843E-04
74875;2.5272454E-04
74900;2.5273064E-04
74925;2.5273673E-04
74950;2.5274280E-04
74975;2.5274887E-04
75000;2.5275493E-04
75025;2.5276097E-04
75050;2.5276701E-04
75075;2.5277303E-04
75100;2.5277904E-04
75125;2.5278504E-04
75150;2.5279104E-04
75175;2.5279702E-04
75200;2.5280299E-04
75225;2.5280895E-04
75250;2.5281490E-04
75275;2.5282083E-04
75300;2.5282676E-04
75325;2.5283268E-04
75350;2.5283858E-04
75375;2.5284448E-04
75400;2.5285037E-04
75425;2.5285624E-04
75450;2.5286210E-04
75475;2.5286796E-04
75500;2.5287380E-04
75525;2.5287963E-04
75550;2.5288546E-04
75575;2.5289127E-04
75600;2.5289707E-04
75625;2.5290286E-04
75650;2.5290864E-04
75675;2.5291441E-04
75700;2.5292017E-04
75725;2.5292592E-04
75750;2.5293166E-04
75775;2.5293739E-04
75800;2.5294311E-04
75825;2.5294882E-04
75850;2.5295452E-04
75875;2.5296021E-04
75900;2.5296588E-04
75925;2.5297155E-04
75950;2.5297721E-04
75975;2.5298286E-04
76000;2.5298850E-04
76025;2.5299412E-04
76050;2.5299974E-04
76075;2.5300535E-04
76100;2.5301095E-04
76125;2.5301654E-04
76150;2.5302211E-04
76175;2.5302768E-04
76200;2.5303324E-04
76225;2.5303878E-04
76250;2.5304433E-04
76275;2.5304985E-04
76300;2.5305537E-04
76325;2.5306088E-04
76350;2.5306637E-04
76375;2.5307186E-04
76400;2.5307734E-04
76425;2.5308281E-04
76450;2.5308827E-04
76475;2.5309372E-04
76500;2.5309916E-04
76525;2.5310459E-04
76550;2.5311001E-04
76575;2.5311542E-04
76600;2.5312082E-04
76625;2.5312621E-04
76650;2.5313159E-04
76675;2.5313697E-04
76700;2.5314233E-04
76725;2.5314768E-04
76750;2.5315302E-04
76775;2.5315836E-04
76800;2.5316368E-04
76825;2.5316900E-04
76850;2.5317430E-04
76875;2.5317960E-04
76900;2.5318488E-04
76925;2.5319016E-04
76950;2.5319543E-04
76975;2.5320068E-04
77000;2.5320594E-04
77025;2.5321117E-04
77050;2.5321640E-04
77075;2.5322162E-04
77100;2.5322683E-04
77125;2.5323204E-04
77150;2.5323723E-04
77175;2.5324241E-04
77200;2.5324758E-04
77225;2.5325275E-04
77250;2.5325790E-04
77275;2.5326305E-04
77300;2.5326819E-04
77325;2.5327332E-04
77350;2.5327843E-04
77375;2.5328354E-04
77400;2.5328864E-04
77425;2.5329374E-04
77450;2.5329881E-04
77475;2.5330389E-04
77500;2.5330895E-04
77525;2.5331401E-04
77550;2.5331905E-04
77575;2.5332409E-04
77600;2.5332912E-04
77625;2.5333414E-04
77650;2.5333915E-04
77675;2.5334415E-04
77700;2.5334914E-04
77725;2.5335412E-04
77750;2.5335909E-04
77775;2.5336406E-04
77800;2.5336902E-04
77825;2.5337396E-04
77850;2.5337890E-04
77875;2.5338384E-04
77900;2.5338875E-04
77925;2.5339367E-04
77950;2.5339857E-04
77975;2.5340346E-04
78000;2.5340835E-04
78025;2.5341323E-04
78050;2.5341809E-04
78075;2.5342296E-04
78100;2.5342780E-04
78125;2.5343265E-04
78150;2.5343748E-04
78175;2.5344231E-04
78200;2.5344712E-04
78225;2.5345193E-04
78250;2.5345673E-04
78275;2.5346152E-04
78300;2.5346630E-04
78325;2.5347108E-04
78350;2.5347584E-04
78375;2.5348060E-04
78400;2.5348535E-04
78425;2.5349009E-04
78450;2.5349482E-04
78475;2.5349954E-04
78500;2.5350425E-04
78525;2.5350896E-04
78550;2.5351366E-04
78575;2.5351834E-04
78600;2.5352302E-04
78625;2.5352769E-04
78650;2.5353236E-04
78675;2.5353702E-04
78700;2.5354166E-04
78725;2.5354630E-04
78750;2.5355093E-04
78775;2.5355556E-04
78800;2.5356017E-04
78825;2.5356477E-04
78850;2.5356937E-04
78875;2.5357396E-04
78900;2.5357854E-04
78925;2.5358312E-04
78950;2.5358768E-04
78975;2.5359224E-04
79000;2.5359678E-04
79025;2.5360133E-04
79050;2.5360586E-04
79075;2.5361038E-04
79100;2.5361490E-04
79125;2.5361941E-04
79150;2.5362391E-04
79175;2.5362840E-04
79200;2.5363288E-04
79225;2.5363736E-04
79250;2.5364183E-04
79275;2.5364628E-04
79300;2.5365074E-04
79325;2.5365518E-04
79350;2.5365961E-04
79375;2.5366404E-04
79400;2.5366846E-04
79425;2.5367287E-04
79450;2.5367728E-04
79475;2.5368168E-04
79500;2.5368607E-04
79525;2.5369044E-04
79550;2.5369482E-04
79575;2.5369918E-04
79600;2.5370354E-04
79625;2.5370789E-04
79650;2.5371223E-04
79675;2.5371656E-04
79700;2.5372089E-04
79725;2.5372521E-04
79750;2.5372952E-04
79775;2.5373382E-04
79800;2.5373811E-04
79825;2.5374241E-04
79850;2.5374669E-04
79875;2.5375096E-04
79900;2.5375522E-04
79925;2.5375948E-04
79950;2.5376373E-04
79975;2.5376797E-04
80000;2.5377220E-04
80025;2.5377643E-04
80050;2.5378065E-04
80075;2.5378486E-04
80100;2.5378906E-04
80125;2.5379326E-04
80150;2.5379745E-04
80175;2.5380163E-04
80200;2.5380581E-04
80225;2.5380997E-04
80250;2.5381413E-04
80275;2.5381828E-04
80300;2.5382243E-04
80325;2.5382656E-04
80350;2.5383069E-04
80375;2.5383481E-04
80400;2.5383893E-04
80425;2.5384304E-04
80450;2.5384714E-04
80475;2.5385123E-04
80500;2.5385532E-04
80525;2.5385939E-04
80550;2.5386346E-04
80575;2.5386753E-04
80600;2.5387159E-04
80625;2.5387563E-04
80650;2.5387967E-04
80675;2.5388371E-04
80700;2.5388774E-04
80725;2.5389175E-04
80750;2.5389577E-04
80775;2.5389977E-04
80800;2.5390377E-04
80825;2.5390776E-04
80850;2.5391175E-04
80875;2.5391572E-04
80900;2.5391969E-04
80925;2.5392366E-04
80950;2.5392761E-04
80975;2.5393156E-04
81000;2.5393551E-04
81025;2.5393944E-04
81050;2.5394337E-04
81075;2.5394728E-04
81100;2.5395120E-04
81125;2.5395511E-04
81150;2.5395901E-04
81175;2.5396290E-04
81200;2.5396679E-04
81225;2.5397066E-04
81250;2.5397454E-04
81275;2.5397840E-04
81300;2.5398226E-04
81325;2.5398611E-04
81350;2.5398995E-04
81375;2.5399379E-04
81400;2.5399762E-04
81425;2.5400145E-04
81450;2.5400526E-04
81475;2.5400907E-04
81500;2.5401287E-04
81525;2.5401667E-04
81550;2.5402046E-04
81575;2.5402424E-04
81600;2.5402802E-04
81625;2.5403179E-04
81650;2.5403555E-04
81675;2.5403931E-04
81700;2.5404305E-04
81725;2.5404680E-04
81750;2.5405053E-04
81775;2.5405426E-04
81800;2.5405799E-04
81825;2.5406170E-04
81850;2.5406541E-04
81875;2.5406911E-04
81900;2.5407281E-04
81925;2.5407650E-04
81950;2.5408018E-04
81975;2.5408385E-04
82000;2.5408753E-04
82025;2.5409119E-04
82050;2.5409485E-04
82075;2.5409850E-04
82100;2.5410214E-04
82125;2.5410577E-04
82150;2.5410940E-04
82175;2.5411303E-04
82200;2.5411664E-04
82225;2.5412026E-04
82250;2.5412386E-04
82275;2.5412746E-04
82300;2.5413105E-04
82325;2.5413464E-04
82350;2.5413822E-04
82375;2.5414179E-04
82400;2.5414535E-04
82425;2.5414891E-04
82450;2.5415246E-04
82475;2.5415601E-04
82500;2.5415955E-04
82525;2.5416308E-04
82550;2.5416661E-04
82575;2.5417014E-04
82600;2.5417365E-04
82625;2.5417716E-04
82650;2.5418066E-04
82675;2.5418416E-04
82700;2.5418765E-04
82725;2.5419113E-04
82750;2.5419461E-04
82775;2.5419808E-04
82800;2.5420154E-04
82825;2.5420500E-04
82850;2.5420846E-04
82875;2.5421190E-04
82900;2.5421534E-04
82925;2.5421878E-04
82950;2.5422221E-04
82975;2.5422563E-04
83000;2.5422904E-04
83025;2.5423245E-04
83050;2.5423586E-04
83075;2.5423925E-04
83100;2.5424265E-04
83125;2.5424603E-04
83150;2.5424941E-04
83175;2.5425278E-04
83200;2.5425615E-04
83225;2.5425951E-04
83250;2.5426287E-04
83275;2.5426622E-04
83300;2.5426956E-04
83325;2.5427290E-04
83350;2.5427623E-04
83375;2.5427956E-04
83400;2.5428288E-04
83425;2.5428619E-04
83450;2.5428950E-04
83475;2.5429280E-04
83500;2.5429610E-04
83525;2.5429939E-04
83550;2.5430267E-04
83575;2.5430595E-04
83600;2.5430922E-04
83625;2.5431249E-04
83650;2.5431575E-04
83675;2.5431900E-04
83700;2.5432225E-04
83725;2.5432549E-04
83750;2.5432873E-04
83775;2.5433196E-04
83800;2.5433519E-04
83825;2.5433841E-04
83850;2.5434162E-04
83875;2.5434483E-04
83900;2.5434804E-04
83925;2.5435123E-04
83950;2.5435442E-04
83975;2.5435761E-04
84000;2.5436079E-04
84025;2.5436397E-04
84050;2.5436713E-04
84075;2.5437029E-04
84100;2.5437345E-04
84125;2.5437661E-04
84150;2.5437975E-04
84175;2.5438289E-04
84200;2.5438602E-04
84225;2.5438915E-04
84250;2.5439228E-04
84275;2.5439539E-04
84300;2.5439851E-04
84325;2.5440162E-04
84350;2.5440472E-04
84375;2.5440781E-04
84400;2.5441090E-04
84425;2.5441399E-04
84450;2.5441707E-04
84475;2.5442014E-04
84500;2.5442321E-04
84525;2.5442627E-04
84550;2.5442933E-04
84575;2.5443238E-04
84600;2.5443542E-04
84625;2.5443847E-04
84650;2.5444150E-04
84675;2.5444453E-04
84700;2.5444756E-04
84725;2.5445058E-04
84750;2.5445359E-04
84775;2.5445660E-04
84800;2.5445960E-04
84825;2.5446260E-04
84850;2.5446559E-04
84875;2.5446858E-04
84900;2.5447156E-04
84925;2.5447454E-04
84950;2.5447751E-04
84975;2.5448047E-04
85000;2.5448344E-04
85025;2.5448639E-04
85050;2.5448934E-04
85075;2.5449228E-04
85100;2.5449522E-04
85125;2.5449815E-04
85150;2.5450108E-04
85175;2.5450401E-04
85200;2.5450693E-04
85225;2.5450984E-04
85250;2.5451275E-04
85275;2.5451565E-04
85300;2.5451855E-04
85325;2.5452144E-04
85350;2.5452433E-04
85375;2.5452721E-04
85400;2.5453009E-04
85425;2.5453296E-04
85450;2.5453582E-04
85475;2.5453869E-04
85500;2.5454154E-04
85525;2.5454439E-04
85550;2.5454724E-04
85575;2.5455008E-04
85600;2.5455291E-04
85625;2.5455575E-04
85650;2.5455857E-04
85675;2.5456139E-04
85700;2.5456421E-04
85725;2.5456702E-04
85750;2.5456983E-04
85775;2.5457263E-04
85800;2.5457542E-04
85825;2.5457821E-04
85850;2.5458100E-04
85875;2.5458378E-04
85900;2.5458655E-04
85925;2.5458933E-04
85950;2.5459209E-04
85975;2.5459485E-04
86000;2.5459760E-04
86025;2.5460036E-04
86050;2.5460311E-04
86075;2.5460584E-04
86100;2.5460858E-04
86125;2.5461131E-04
86150;2.5461404E-04
86175;2.5461676E-04
86200;2.5461948E-04
86225;2.5462219E-04
86250;2.5462490E-04
86275;2.5462760E-04
86300;2.5463030E-04
86325;2.5463299E-04
86350;2.5463567E-04
86375;2.5463836E-04
86400;2.5464104E-04
86425;2.5464371E-04
86450;2.5464637E-04
86475;2.5464904E-04
86500;2.5465170E-04
86525;2.5465436E-04
86550;2.5465700E-04
86575;2.5465965E-04
86600;2.5466229E-04
86625;2.5466492E-04
86650;2.5466755E-04
86675;2.5467018E-04
86700;2.5467280E-04
86725;2.5467542E-04
86750;2.5467803E-04
86775;2.5468064E-04
86800;2.5468324E-04
86825;2.5468584E-04
86850;2.5468843E-04
86875;2.5469102E-04
86900;2.5469360E-04
86925;2.5469618E-04
86950;2.5469876E-04
86975;2.5470132E-04
87000;2.5470389E-04
87025;2.5470645E-04
87050;2.5470901E-04
87075;2.5471156E-04
87100;2.5471411E-04
87125;2.5471665E-04
87150;2.5471919E-04
87175;2.5472172E-04
87200;2.5472425E-04
87225;2.5472677E-04
87250;2.5472929E-04
87275;2.5473181E-04
87300;2.5473432E-04
87325;2.5473683E-04
87350;2.5473933E-04
87375;2.5474183E-04
87400;2.5474432E-04
87425;2.5474681E-04
87450;2.5474929E-04
87475;2.5475178E-04
87500;2.5475425E-04
87525;2.5475672E-04
87550;2.5475919E-04
87575;2.5476165E-04
87600;2.5476411E-04
87625;2.5476656E-04
87650;2.5476901E-04
87675;2.5477145E-04
87700;2.5477389E-04
87725;2.5477633E-04
87750;2.5477876E-04
87775;2.5478119E-04
87800;2.5478361E-04
87825;2.5478603E-04
87850;2.5478844E-04
87875;2.5479085E-04
