time, s;kernel_delta_c, m3.kg-1
74200;2.1348322E-04
74225;2.1351035E-04
74250;2.1353743E-04
74275;2.1356446E-04
74300;2.1359145E-04
74325;2.1361839E-04
74350;2.1364529E-04
74375;2.1367214E-04
74400;2.1369895E-04
74425;2.1372571E-04
74450;2.1375243E-04
74475;2.1377910E-04
74500;2.1380573E-04
74525;2.1383231E-04
74550;2.1385885E-04
74575;2.1388535E-04
74600;2.1391180E-04
74625;2.1393820E-04
74650;2.1396457E-04
74675;2.1399089E-04
74700;2.1401716E-04
74725;2.1404339E-04
74750;2.1406958E-04
74775;2.1409572E-04
74800;2.1412182E-04
74825;2.1414787E-04
74850;2.1417388E-04
74875;2.1419985E-04
74900;2.1422577E-04
74925;2.1425165E-04
74950;2.1427749E-04
74975;2.1430328E-04
75000;2.1432903E-04
75025;2.1435474E-04
75050;2.1438041E-04
75075;2.1440603E-04
75100;2.1443161E-04
75125;2.1445714E-04
75150;2.1448263E-04
75175;2.1450809E-04
75200;2.1453349E-04
75225;2.1455886E-04
75250;2.1458418E-04
75275;2.1460946E-04
75300;2.1463470E-04
75325;2.1465990E-04
75350;2.1468505E-04
75375;2.1471016E-04
75400;2.1473523E-04
75425;2.1476026E-04
75450;2.1478524E-04
75475;2.1481019E-04
75500;2.1483509E-04
75525;2.1485995E-04
75550;2.1488476E-04
75575;2.1490954E-04
75600;2.1493428E-04
75625;2.1495897E-04
75650;2.1498362E-04
75675;2.1500824E-04
75700;2.1503281E-04
75725;2.1505734E-04
75750;2.1508182E-04
75775;2.1510627E-04
75800;2.1513068E-04
75825;2.1515504E-04
75850;2.1517936E-04
75875;2.1520365E-04
75900;2.1522789E-04
75925;2.1525209E-04
75950;2.1527625E-04
75975;2.1530038E-04
76000;2.1532446E-04
76025;2.1534850E-04
76050;2.1537250E-04
76075;2.1539646E-04
76100;2.1542038E-04
76125;2.1544426E-04
76150;2.1546810E-04
76175;2.1549190E-04
76200;2.1551566E-04
76225;2.1553938E-04
76250;2.1556306E-04
76275;2.1558670E-04
76300;2.1561030E-04
76325;2.1563386E-04
76350;2.1565738E-04
76375;2.1568087E-04
76400;2.1570431E-04
76425;2.1572771E-04
76450;2.1575108E-04
76475;2.1577440E-04
76500;2.1579769E-04
76525;2.1582094E-04
76550;2.1584415E-04
76575;2.1586732E-04
76600;2.1589045E-04
76625;2.1591354E-04
76650;2.1593660E-04
76675;2.1595961E-04
76700;2.1598259E-04
76725;2.1600553E-04
76750;2.1602843E-04
76775;2.1605129E-04
76800;2.1607411E-04
76825;2.1609690E-04
76850;2.1611964E-04
76875;2.1614235E-04
76900;2.1616502E-04
76925;2.1618766E-04
76950;2.1621025E-04
76975;2.1623281E-04
77000;2.1625533E-04
77025;2.1627781E-04
77050;2.1630025E-04
77075;2.1632266E-04
77100;2.1634503E-04
77125;2.1636736E-04
77150;2.1638965E-04
77175;2.1641191E-04
77200;2.1643413E-04
77225;2.1645631E-04
77250;2.1647846E-04
77275;2.1650056E-04
77300;2.1652263E-04
77325;2.1654467E-04
77350;2.1656667E-04
77375;2.1658863E-04
77400;2.1661055E-04
77425;2.1663244E-04
77450;2.1665428E-04
77475;2.1667610E-04
77500;2.1669788E-04
77525;2.1671962E-04
77550;2.1674132E-04
77575;2.1676299E-04
77600;2.1678462E-04
77625;2.1680621E-04
77650;2.1682777E-04
77675;2.1684930E-04
77700;2.1687078E-04
77725;2.1689223E-04
77750;2.1691365E-04
77775;2.1693503E-04
77800;2.1695637E-04
77825;2.1697768E-04
77850;2.1699895E-04
77875;2.1702018E-04
77900;2.1704139E-04
77925;2.1706255E-04
77950;2.1708368E-04
77975;2.1710478E-04
78000;2.1712583E-04
78025;2.1714686E-04
78050;2.1716785E-04
78075;2.1718880E-04
78100;2.1720972E-04
78125;2.1723060E-04
78150;2.1725145E-04
78175;2.1727226E-04
78200;2.1729304E-04
78225;2.1731378E-04
78250;2.1733449E-04
78275;2.1735517E-04
78300;2.1737581E-04
78325;2.1739641E-04
78350;2.1741698E-04
78375;2.1743752E-04
78400;2.1745802E-04
78425;2.1747849E-04
78450;2.1749892E-04
78475;2.1751932E-04
78500;2.1753968E-04
78525;2.1756001E-04
78550;2.1758031E-04
78575;2.1760057E-04
78600;2.1762080E-04
78625;2.1764100E-04
78650;2.1766116E-04
78675;2.1768129E-04
78700;2.1770138E-04
78725;2.1772144E-04
78750;2.1774146E-04
78775;2.1776146E-04
78800;2.1778142E-04
78825;2.1780134E-04
78850;2.1782123E-04
78875;2.1784109E-04
78900;2.1786092E-04
78925;2.1788071E-04
78950;2.1790047E-04
78975;2.1792020E-04
79000;2.1793989E-04
79025;2.1795955E-04
79050;2.1797918E-04
79075;2.1799877E-04
79100;2.1801833E-04
79125;2.1803786E-04
79150;2.1805736E-04
79175;2.1807682E-04
79200;2.1809625E-04
79225;2.1811565E-04
79250;2.1813502E-04
79275;2.1815435E-04
79300;2.1817365E-04
79325;2.1819292E-04
79350;2.1821216E-04
79375;2.1823136E-04
79400;2.1825054E-04
79425;2.1826967E-04
79450;2.1828878E-04
79475;2.1830786E-04
79500;2.1832690E-04
79525;2.1834591E-04
79550;2.1836490E-04
79575;2.1838384E-04
79600;2.1840276E-04
79625;2.1842165E-04
79650;2.1844050E-04
79675;2.1845932E-04
79700;2.1847811E-04
79725;2.1849687E-04
79750;2.1851560E-04
79775;2.1853429E-04
79800;2.1855296E-04
79825;2.1857159E-04
79850;2.1859020E-04
79875;2.1860877E-04
79900;2.1862731E-04
79925;2.1864582E-04
79950;2.1866429E-04
79975;2.1868274E-04
80000;2.1870116E-04
80025;2.1871954E-04
80050;2.1873790E-04
80075;2.1875622E-04
80100;2.1877452E-04
80125;2.1879278E-04
80150;2.1881101E-04
80175;2.1882921E-04
80200;2.1884738E-04
80225;2.1886552E-04
80250;2.1888363E-04
80275;2.1890171E-04
80300;2.1891976E-04
80325;2.1893778E-04
80350;2.1895577E-04
80375;2.1897373E-04
80400;2.1899166E-04
80425;2.1900956E-04
80450;2.1902743E-04
80475;2.1904526E-04
80500;2.1906307E-04
80525;2.1908085E-04
80550;2.1909860E-04
80575;2.1911632E-04
80600;2.1913401E-04
80625;2.1915167E-04
80650;2.1916930E-04
80675;2.1918690E-04
80700;2.1920448E-04
80725;2.1922202E-04
80750;2.1923953E-04
80775;2.1925702E-04
80800;2.1927447E-04
80825;2.1929190E-04
80850;2.1930929E-04
80875;2.1932666E-04
80900;2.1934400E-04
80925;2.1936131E-04
80950;2.1937859E-04
80975;2.1939584E-04
81000;2.1941306E-04
81025;2.1943025E-04
81050;2.1944742E-04
81075;2.1946455E-04
81100;2.1948166E-04
81125;2.1949874E-04
81150;2.1951579E-04
81175;2.1953281E-04
81200;2.1954980E-04
81225;2.1956677E-04
81250;2.1958370E-04
81275;2.1960061E-04
81300;2.1961749E-04
81325;2.1963434E-04
81350;2.1965116E-04
81375;2.1966795E-04
81400;2.1968472E-04
81425;2.1970146E-04
81450;2.1971817E-04
81475;2.1973485E-04
81500;2.1975151E-04
81525;2.1976813E-04
81550;2.1978473E-04
81575;2.1980130E-04
81600;2.1981784E-04
81625;2.1983436E-04
81650;2.1985085E-04
81675;2.1986731E-04
81700;2.1988374E-04
81725;2.1990014E-04
81750;2.1991652E-04
81775;2.1993287E-04
81800;2.1994919E-04
81825;2.1996549E-04
81850;2.1998176E-04
81875;2.1999800E-04
81900;2.2001421E-04
81925;2.2003040E-04
81950;2.2004656E-04
81975;2.2006269E-04
82000;2.2007879E-04
82025;2.2009487E-04
82050;2.2011092E-04
82075;2.2012695E-04
82100;2.2014295E-04
82125;2.2015892E-04
82150;2.2017486E-04
82175;2.2019078E-04
82200;2.2020667E-04
82225;2.2022253E-04
82250;2.2023837E-04
82275;2.2025418E-04
82300;2.2026997E-04
82325;2.2028572E-04
82350;2.2030146E-04
82375;2.2031716E-04
82400;2.2033284E-04
82425;2.2034849E-04
82450;2.2036412E-04
82475;2.2037972E-04
82500;2.2039529E-04
82525;2.2041084E-04
82550;2.2042636E-04
82575;2.2044186E-04
82600;2.2045733E-04
82625;2.2047277E-04
82650;2.2048819E-04
82675;2.2050359E-04
82700;2.2051895E-04
82725;2.2053429E-04
82750;2.2054961E-04
82775;2.2056490E-04
82800;2.2058016E-04
82825;2.2059540E-04
82850;2.2061062E-04
82875;2.2062580E-04
82900;2.2064096E-04
82925;2.2065610E-04
82950;2.2067121E-04
82975;2.2068630E-04
83000;2.2070136E-04
83025;2.2071639E-04
83050;2.2073141E-04
83075;2.2074639E-04
83100;2.2076135E-04
83125;2.2077629E-04
83150;2.2079120E-04
83175;2.2080608E-04
83200;2.2082094E-04
83225;2.2083578E-04
83250;2.2085059E-04
83275;2.2086537E-04
83300;2.2088013E-04
83325;2.2089487E-04
83350;2.2090958E-04
83375;2.2092427E-04
83400;2.2093893E-04
83425;2.2095357E-04
83450;2.2096818E-04
83475;2.2098277E-04
83500;2.2099733E-04
83525;2.2101187E-04
83550;2.2102639E-04
83575;2.2104088E-04
83600;2.2105535E-04
83625;2.2106979E-04
83650;2.2108421E-04
83675;2.2109860E-04
83700;2.2111297E-04
83725;2.2112732E-04
83750;2.2114164E-04
83775;2.2115594E-04
83800;2.2117021E-04
83825;2.2118447E-04
83850;2.2119869E-04
83875;2.2121290E-04
83900;2.2122707E-04
83925;2.2124123E-04
83950;2.2125536E-04
83975;2.2126947E-04
84000;2.2128355E-04
84025;2.2129761E-04
84050;2.2131165E-04
84075;2.2132566E-04
84100;2.2133965E-04
84125;2.2135362E-04
84150;2.2136756E-04
84175;2.2138148E-04
84200;2.2139538E-04
84225;2.2140925E-04
84250;2.2142310E-04
84275;2.2143693E-04
84300;2.2145073E-04
84325;2.2146451E-04
84350;2.2147827E-04
84375;2.2149201E-04
84400;2.2150572E-04
84425;2.2151941E-04
84450;2.2153307E-04
84475;2.2154671E-04
84500;2.2156034E-04
84525;2.2157393E-04
84550;2.2158751E-04
84575;2.2160106E-04
84600;2.2161459E-04
84625;2.2162809E-04
84650;2.2164158E-04
84675;2.2165504E-04
84700;2.2166847E-04
84725;2.2168189E-04
84750;2.2169528E-04
84775;2.2170866E-04
84800;2.2172200E-04
84825;2.2173533E-04
84850;2.2174863E-04
84875;2.2176192E-04
84900;2.2177518E-04
84925;2.2178841E-04
84950;2.2180163E-04
84975;2.2181482E-04
85000;2.2182799E-04
85025;2.2184114E-04
85050;2.2185427E-04
85075;2.2186737E-04
85100;2.2188045E-04
85125;2.2189352E-04
85150;2.2190655E-04
85175;2.2191957E-04
85200;2.2193257E-04
85225;2.2194554E-04
85250;2.2195849E-04
85275;2.2197142E-04
85300;2.2198433E-04
85325;2.2199722E-04
85350;2.2201008E-04
85375;2.2202293E-04
85400;2.2203575E-04
85425;2.2204855E-04
85450;2.2206133E-04
85475;2.2207409E-04
85500;2.2208683E-04
85525;2.2209954E-04
85550;2.2211223E-04
85575;2.2212491E-04
85600;2.2213756E-04
85625;2.2215019E-04
85650;2.2216280E-04
85675;2.2217539E-04
85700;2.2218795E-04
85725;2.2220050E-04
85750;2.2221303E-04
85775;2.2222553E-04
85800;2.2223801E-04
85825;2.2225047E-04
85850;2.2226292E-04
85875;2.2227533E-04
85900;2.2228774E-04
85925;2.2230011E-04
85950;2.2231247E-04
85975;2.2232481E-04
86000;2.2233713E-04
86025;2.2234942E-04
86050;2.2236170E-04
86075;2.2237395E-04
86100;2.2238619E-04
86125;2.2239840E-04
86150;2.2241059E-04
86175;2.2242277E-04
86200;2.2243492E-04
86225;2.2244705E-04
86250;2.2245916E-04
86275;2.2247126E-04
86300;2.2248333E-04
86325;2.2249538E-04
86350;2.2250741E-04
86375;2.2251942E-04
86400;2.2253141E-04
86425;2.2254338E-04
86450;2.2255533E-04
86475;2.2256726E-04
86500;2.2257917E-04
86525;2.2259107E-04
86550;2.2260294E-04
86575;2.2261479E-04
86600;2.2262662E-04
86625;2.2263843E-04
86650;2.2265022E-04
86675;2.2266199E-04
86700;2.2267375E-04
86725;2.2268548E-04
86750;2.2269719E-04
86775;2.2270888E-04
86800;2.2272056E-04
86825;2.2273221E-04
86850;2.2274384E-04
86875;2.2275546E-04
86900;2.2276705E-04
86925;2.2277863E-04
86950;2.2279019E-04
86975;2.2280173E-04
87000;2.2281324E-04
87025;2.2282474E-04
87050;2.2283622E-04
87075;2.2284768E-04
87100;2.2285912E-04
87125;2.2287055E-04
87150;2.2288195E-04
87175;2.2289333E-04
87200;2.2290470E-04
87225;2.2291604E-04
87250;2.2292737E-04
87275;2.2293868E-04
87300;2.2294997E-04
87325;2.2296123E-04
87350;2.2297248E-04
87375;2.2298372E-04
87400;2.2299493E-04
87425;2.2300613E-04
87450;2.2301730E-04
87475;2.2302846E-04
87500;2.2303960E-04
87525;2.2305072E-04
87550;2.2306182E-04
87575;2.2307290E-04
87600;2.2308396E-04
87625;2.2309501E-04
87650;2.2310604E-04
87675;2.2311704E-04
87700;2.2312803E-04
87725;2.2313901E-04
87750;2.2314996E-04
87775;2.2316089E-04
87800;2.2317181E-04
87825;2.2318271E-04
87850;2.2319359E-04
87875;2.2320445E-04
87900;2.2321529E-04
87925;2.2322612E-04
87950;2.2323693E-04
87975;2.2324771E-04
88000;2.2325849E-04
88025;2.2326924E-04
88050;2.2327997E-04
88075;2.2329069E-04
88100;2.2330139E-04
88125;2.2331207E-04
88150;2.2332274E-04
88175;2.2333338E-04
88200;2.2334401E-04
88225;2.2335462E-04
88250;2.2336521E-04
88275;2.2337579E-04
88300;2.2338634E-04
88325;2.2339688E-04
88350;2.2340740E-04
88375;2.2341791E-04
88400;2.2342839E-04
88425;2.2343886E-04
88450;2.2344931E-04
88475;2.2345974E-04
88500;2.2347016E-04
88525;2.2348056E-04
88550;2.2349094E-04
88575;2.2350131E-04
88600;2.2351165E-04
88625;2.2352198E-04
88650;2.2353229E-04
88675;2.2354259E-04
88700;2.2355286E-04
88725;2.2356312E-04
88750;2.2357337E-04
88775;2.2358359E-04
88800;2.2359380E-04
88825;2.2360399E-04
88850;2.2361417E-04
88875;2.2362432E-04
88900;2.2363447E-04
88925;2.2364459E-04
88950;2.2365469E-04
88975;2.2366478E-04
89000;2.2367486E-04
89025;2.2368491E-04
89050;2.2369495E-04
89075;2.2370497E-04
89100;2.2371498E-04
89125;2.2372497E-04
89150;2.2373494E-04
89175;2.2374490E-04
89200;2.2375483E-04
89225;2.2376475E-04
89250;2.2377466E-04
89275;2.2378455E-04
89300;2.2379442E-04
89325;2.2380428E-04
89350;2.2381411E-04
89375;2.2382394E-04
89400;2.2383374E-04
89425;2.2384353E-04
89450;2.2385331E-04
89475;2.2386306E-04
89500;2.2387280E-04
89525;2.2388253E-04
89550;2.2389224E-04
89575;2.2390193E-04
89600;2.2391160E-04
89625;2.2392126E-04
89650;2.2393091E-04
89675;2.2394053E-04
89700;2.2395014E-04
89725;2.2395974E-04
89750;2.2396932E-04
89775;2.2397888E-04
89800;2.2398843E-04
89825;2.2399796E-04
89850;2.2400747E-04
89875;2.2401697E-04
89900;2.2402645E-04
89925;2.2403592E-04
89950;2.2404537E-04
89975;2.2405481E-04
90000;2.2406423E-04
90025;2.2407363E-04
90050;2.2408302E-04
90075;2.2409239E-04
90100;2.2410175E-04
90125;2.2411109E-04
90150;2.2412041E-04
90175;2.2412972E-04
90200;2.2413902E-04
90225;2.2414830E-04
90250;2.2415756E-04
90275;2.2416680E-04
90300;2.2417604E-04
90325;2.2418525E-04
90350;2.2419446E-04
90375;2.2420364E-04
90400;2.2421281E-04
90425;2.2422197E-04
90450;2.2423110E-04
90475;2.2424023E-04
90500;2.2424934E-04
90525;2.2425843E-04
90550;2.2426751E-04
90575;2.2427657E-04
90600;2.2428562E-04
90625;2.2429465E-04
90650;2.2430367E-04
90675;2.2431267E-04
90700;2.2432166E-04
90725;2.2433063E-04
90750;2.2433959E-04
90775;2.2434854E-04
90800;2.2435746E-04
90825;2.2436637E-04
90850;2.2437527E-04
90875;2.2438416E-04
90900;2.2439302E-04
90925;2.2440188E-04
90950;2.2441071E-04
90975;2.2441954E-04
91000;2.2442835E-04
91025;2.2443714E-04
91050;2.2444592E-04
91075;2.2445468E-04
91100;2.2446343E-04
91125;2.2447217E-04
91150;2.2448089E-04
91175;2.2448960E-04
91200;2.2449829E-04
91225;2.2450696E-04
91250;2.2451563E-04
91275;2.2452427E-04
91300;2.2453291E-04
91325;2.2454152E-04
91350;2.2455013E-04
91375;2.2455872E-04
91400;2.2456729E-04
91425;2.2457586E-04
91450;2.2458440E-04
91475;2.2459294E-04
91500;2.2460145E-04
91525;2.2460996E-04
91550;2.2461845E-04
91575;2.2462692E-04
91600;2.2463538E-04
91625;2.2464383E-04
91650;2.2465226E-04
91675;2.2466068E-04
91700;2.2466909E-04
91725;2.2467748E-04
91750;2.2468586E-04
91775;2.2469422E-04
91800;2.2470257E-04
91825;2.2471090E-04
91850;2.2471922E-04
91875;2.2472753E-04
91900;2.2473582E-04
91925;2.2474410E-04
91950;2.2475237E-04
91975;2.2476062E-04
92000;2.2476885E-04
92025;2.2477708E-04
92050;2.2478529E-04
92075;2.2479348E-04
92100;2.2480167E-04
92125;2.2480984E-04
92150;2.2481799E-04
92175;2.2482613E-04
92200;2.2483426E-04
92225;2.2484237E-04
92250;2.2485047E-04
92275;2.2485856E-04
92300;2.2486663E-04
92325;2.2487469E-04
92350;2.2488274E-04
92375;2.2489077E-04
92400;2.2489879E-04
92425;2.2490680E-04
92450;2.2491479E-04
92475;2.2492277E-04
92500;2.2493074E-04
92525;2.2493869E-04
92550;2.2494663E-04
92575;2.2495455E-04
92600;2.2496247E-04
92625;2.2497037E-04
92650;2.2497825E-04
92675;2.2498613E-04
92700;2.2499398E-04
92725;2.2500183E-04
92750;2.2500966E-04
92775;2.2501748E-04
92800;2.2502529E-04
92825;2.2503309E-04
92850;2.2504087E-04
92875;2.2504864E-04
92900;2.2505639E-04
92925;2.2506413E-04
92950;2.2507186E-04
92975;2.2507958E-04
93000;2.2508728E-04
93025;2.2509497E-04
93050;2.2510265E-04
93075;2.2511031E-04
93100;2.2511796E-04
93125;2.2512560E-04
93150;2.2513323E-04
93175;2.2514085E-04
93200;2.2514844E-04
93225;2.2515603E-04
93250;2.2516361E-04
93275;2.2517117E-04
93300;2.2517872E-04
93325;2.2518626E-04
93350;2.2519378E-04
93375;2.2520129E-04
93400;2.2520879E-04
93425;2.2521628E-04
93450;2.2522376E-04
93475;2.2523122E-04
93500;2.2523866E-04
93525;2.2524610E-04
93550;2.2525353E-04
93575;2.2526094E-04
93600;2.2526834E-04
93625;2.2527572E-04
93650;2.2528310E-04
93675;2.2529046E-04
93700;2.2529781E-04
93725;2.2530515E-04
93750;2.2531248E-04
93775;2.2531979E-04
93800;2.2532709E-04
93825;2.2533438E-04
93850;2.2534166E-04
93875;2.2534892E-04
93900;2.2535617E-04
93925;2.2536341E-04
93950;2.2537064E-04
93975;2.2537786E-04
94000;2.2538506E-04
94025;2.2539225E-04
94050;2.2539943E-04
94075;2.2540660E-04
94100;2.2541375E-04
94125;2.2542090E-04
94150;2.2542803E-04
94175;2.2543515E-04
94200;2.2544226E-04
94225;2.2544935E-04
94250;2.2545643E-04
94275;2.2546351E-04
94300;2.2547057E-04
94325;2.2547762E-04
94350;2.2548465E-04
94375;2.2549168E-04
94400;2.2549869E-04
94425;2.2550569E-04
94450;2.2551268E-04
94475;2.2551966E-04
94500;2.2552663E-04
94525;2.2553358E-04
94550;2.2554052E-04
94575;2.2554746E-04
94600;2.2555437E-04
94625;2.2556128E-04
94650;2.2556818E-04
94675;2.2557506E-04
94700;2.2558194E-04
94725;2.2558880E-04
94750;2.2559565E-04
94775;2.2560249E-04
94800;2.2560932E-04
94825;2.2561613E-04
94850;2.2562294E-04
94875;2.2562973E-04
94900;2.2563651E-04
94925;2.2564328E-04
94950;2.2565004E-04
94975;2.2565679E-04
95000;2.2566353E-04
95025;2.2567025E-04
95050;2.2567697E-04
95075;2.2568367E-04
95100;2.2569036E-04
95125;2.2569704E-04
95150;2.2570371E-04
95175;2.2571037E-04
95200;2.2571701E-04
95225;2.2572365E-04
95250;2.2573027E-04
95275;2.2573689E-04
95300;2.2574349E-04
95325;2.2575008E-04
95350;2.2575666E-04
95375;2.2576323E-04
95400;2.2576979E-04
95425;2.2577634E-04
95450;2.2578287E-04
95475;2.2578940E-04
95500;2.2579591E-04
95525;2.2580242E-04
95550;2.2580891E-04
95575;2.2581539E-04
95600;2.2582186E-04
95625;2.2582832E-04
95650;2.2583477E-04
95675;2.2584121E-04
95700;2.2584764E-04
95725;2.2585405E-04
95750;2.2586046E-04
95775;2.2586686E-04
95800;2.2587324E-04
95825;2.2587961E-04
95850;2.2588598E-04
95875;2.2589233E-04
95900;2.2589867E-04
95925;2.2590500E-04
95950;2.2591133E-04
95975;2.2591764E-04
96000;2.2592394E-04
96025;2.2593022E-04
96050;2.2593650E-04
96075;2.2594277E-04
96100;2.2594903E-04
96125;2.2595528E-04
96150;2.2596151E-04
96175;2.2596774E-04
96200;2.2597396E-04
96225;2.2598016E-04
96250;2.2598636E-04
96275;2.2599254E-04
96300;2.2599871E-04
96325;2.2600488E-04
96350;2.2601103E-04
96375;2.2601717E-04
96400;2.2602331E-04
96425;2.2602943E-04
96450;2.2603555E-04
96475;2.2604164E-04
96500;2.2604774E-04
96525;2.2605382E-04
96550;2.2605989E-04
96575;2.2606595E-04
96600;2.2607200E-04
96625;2.2607805E-04
96650;2.2608408E-04
96675;2.2609010E-04
96700;2.2609611E-04
96725;2.2610211E-04
96750;2.2610810E-04
96775;2.2611408E-04
96800;2.2612005E-04
96825;2.2612601E-04
96850;2.2613196E-04
96875;2.2613790E-04
96900;2.2614383E-04
96925;2.2614975E-04
96950;2.2615567E-04
96975;2.2616157E-04
97000;2.2616746E-04
97025;2.2617334E-04
97050;2.2617921E-04
97075;2.2618507E-04
97100;2.2619093E-04
97125;2.2619677E-04
97150;2.2620260E-04
97175;2.2620842E-04
97200;2.2621423E-04
97225;2.2622004E-04
97250;2.2622583E-04
97275;2.2623161E-04
97300;2.2623739E-04
97325;2.2624315E-04
97350;2.2624891E-04
97375;2.2625465E-04
97400;2.2626039E-04
97425;2.2626611E-04
97450;2.2627183E-04
97475;2.2627754E-04
97500;2.2628323E-04
97525;2.2628892E-04
97550;2.2629460E-04
97575;2.2630027E-04
97600;2.2630592E-04
97625;2.2631157E-04
97650;2.2631722E-04
97675;2.2632284E-04
97700;2.2632846E-04
97725;2.2633408E-04
97750;2.2633968E-04
97775;2.2634527E-04
97800;2.2635086E-04
97825;2.2635643E-04
97850;2.2636200E-04
97875;2.2636755E-04
97900;2.2637310E-04
97925;2.2637863E-04
97950;2.2638416E-04
97975;2.2638968E-04
98000;2.2639519E-04
98025;2.2640069E-04
98050;2.2640618E-04
98075;2.2641166E-04
98100;2.2641713E-04
98125;2.2642260E-04
98150;2.2642805E-04
98175;2.2643350E-04
98200;2.2643893E-04
98225;2.2644436E-04
98250;2.2644978E-04
98275;2.2645519E-04
98300;2.2646058E-04
98325;2.2646597E-04
98350;2.2647136E-04
98375;2.2647673E-04
98400;2.2648209E-04
98425;2.2648745E-04
98450;2.2649279E-04
98475;2.2649813E-04
98500;2.2650346E-04
98525;2.2650878E-04
98550;2.2651408E-04
98575;2.2651938E-04
98600;2.2652468E-04
98625;2.2652996E-04
98650;2.2653523E-04
98675;2.2654050E-04
98700;2.2654576E-04
98725;2.2655100E-04
98750;2.2655624E-04
98775;2.2656147E-04
98800;2.2656669E-04
98825;2.2657191E-04
98850;2.2657711E-04
98875;2.2658231E-04
98900;2.2658749E-04
98925;2.2659267E-04
98950;2.2659784E-04
98975;2.2660300E-04
99000;2.2660815E-04
99025;2.2661330E-04
99050;2.2661843E-04
99075;2.2662356E-04
99100;2.2662867E-04
99125;2.2663378E-04
99150;2.2663888E-04
99175;2.2664397E-04
99200;2.2664906E-04
99225;2.2665413E-04
99250;2.2665920E-04
99275;2.2666426E-04
99300;2.2666931E-04
99325;2.2667435E-04
99350;2.2667938E-04
99375;2.2668440E-04
99400;2.2668942E-04
99425;2.2669443E-04
99450;2.2669943E-04
99475;2.2670441E-04
99500;2.2670940E-04
99525;2.2671437E-04
99550;2.2671934E-04
99575;2.2672429E-04
99600;2.2672924E-04
99625;2.2673418E-04
99650;2.2673911E-04
99675;2.2674404E-04
99700;2.2674896E-04
99725;2.2675386E-04
99750;2.2675876E-04
99775;2.2676365E-04
99800;2.2676854E-04
99825;2.2677341E-04
99850;2.2677828E-04
99875;2.2678314E-04
99900;2.2678798E-04
99925;2.2679283E-04
99950;2.2679766E-04
99975;2.2680249E-04
100000;2.2680730E-04
100025;2.2681211E-04
100050;2.2681692E-04
100075;2.2682171E-04
100100;2.2682650E-04
100125;2.2683127E-04
100150;2.2683604E-04
100175;2.2684080E-04
100200;2.2684556E-04
100225;2.2685030E-04
100250;2.2685504E-04
100275;2.2685977E-04
100300;2.2686449E-04
100325;2.2686921E-04
100350;2.2687391E-04
100375;2.2687861E-04
100400;2.2688330E-04
100425;2.2688799E-04
100450;2.2689266E-04
100475;2.2689733E-04
100500;2.2690199E-04
100525;2.2690664E-04
100550;2.2691128E-04
100575;2.2691592E-04
100600;2.2692054E-04
100625;2.2692516E-04
100650;2.2692978E-04
100675;2.2693438E-04
100700;2.2693898E-04
100725;2.2694357E-04
100750;2.2694815E-04
100775;2.2695272E-04
100800;2.2695729E-04
100825;2.2696185E-04
100850;2.2696640E-04
100875;2.2697094E-04
100900;2.2697548E-04
100925;2.2698000E-04
100950;2.2698453E-04
100975;2.2698904E-04
101000;2.2699354E-04
101025;2.2699804E-04
101050;2.2700253E-04
101075;2.2700702E-04
101100;2.2701149E-04
101125;2.2701596E-04
101150;2.2702042E-04
101175;2.2702487E-04
101200;2.2702932E-04
101225;2.2703375E-04
101250;2.2703818E-04
101275;2.2704261E-04
101300;2.2704702E-04
101325;2.2705143E-04
101350;2.2705583E-04
101375;2.2706023E-04
101400;2.2706461E-04
101425;2.2706899E-04
101450;2.2707336E-04
101475;2.2707773E-04
101500;2.2708208E-04
101525;2.2708643E-04
101550;2.2709078E-04
101575;2.2709511E-04
101600;2.2709944E-04
101625;2.2710376E-04
101650;2.2710807E-04
101675;2.2711238E-04
101700;2.2711668E-04
101725;2.2712097E-04
101750;2.2712525E-04
101775;2.2712953E-04
101800;2.2713380E-04
101825;2.2713806E-04
101850;2.2714232E-04
101875;2.2714657E-04
101900;2.2715081E-04
101925;2.2715504E-04
101950;2.2715927E-04
101975;2.2716349E-04
102000;2.2716771E-04
102025;2.2717191E-04
102050;2.2717611E-04
102075;2.2718030E-04
102100;2.2718449E-04
102125;2.2718867E-04
102150;2.2719284E-04
102175;2.2719700E-04
102200;2.2720116E-04
102225;2.2720531E-04
102250;2.2720945E-04
102275;2.2721359E-04
102300;2.2721772E-04
102325;2.2722184E-04
102350;2.2722596E-04
102375;2.2723006E-04
102400;2.2723417E-04
102425;2.2723826E-04
102450;2.2724235E-04
102475;2.2724643E-04
102500;2.2725050E-04
102525;2.2725457E-04
102550;2.2725863E-04
102575;2.2726269E-04
102600;2.2726673E-04
102625;2.2727077E-04
102650;2.2727481E-04
102675;2.2727883E-04
102700;2.2728285E-04
102725;2.2728687E-04
102750;2.2729087E-04
102775;2.2729487E-04
102800;2.2729887E-04
102825;2.2730285E-04
102850;2.2730683E-04
102875;2.2731081E-04
102900;2.2731477E-04
102925;2.2731873E-04
102950;2.2732269E-04
102975;2.2732663E-04
103000;2.2733057E-04
103025;2.2733451E-04
103050;2.2733843E-04
103075;2.2734235E-04
103100;2.2734627E-04
103125;2.2735018E-04
103150;2.2735407E-04
103175;2.2735797E-04
103200;2.2736186E-04
103225;2.2736574E-04
103250;2.2736961E-04
103275;2.2737348E-04
